Car_Id,Make,Model,Car Type,Mileage,Year of Manufacture,Price per day,City,Agency_Name,Base_Fare,LocationID
2545,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Bilaspur,Prestige Ride Bilaspur,2600,13
2546,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Bilaspur,Prestige Ride Bilaspur,2600,13
2547,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Bilaspur,Prestige Ride Bilaspur,2600,13
2548,Honda,Honda City,Sedan,19 kmpl,2012,5000,Bilaspur,Prestige Ride Bilaspur,2600,13
2549,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Bilaspur,Prestige Ride Bilaspur,2600,13
2550,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Bilaspur,Prestige Ride Bilaspur,2600,13
2551,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Bilaspur,Prestige Ride Bilaspur,2600,13
2552,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Bilaspur,Prestige Ride Bilaspur,2600,13
2553,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Bilaspur,Prestige Ride Bilaspur,2600,13
2554,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Bilaspur,Prestige Ride Bilaspur,2600,13
2555,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Bilaspur,Prestige Ride Bilaspur,2600,13
2556,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Bilaspur,Prestige Ride Bilaspur,2600,13
2557,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Bilaspur,Prestige Ride Bilaspur,2600,13
2558,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Bilaspur,Prestige Ride Bilaspur,2600,13
2559,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Bilaspur,Prestige Ride Bilaspur,2600,13
2560,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Bilaspur,Prestige Ride Bilaspur,2600,13
2561,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Bilaspur,Luxury Motion Bilaspur,3500,13
2562,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Bilaspur,Luxury Motion Bilaspur,3500,13
2563,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Bilaspur,Luxury Motion Bilaspur,3500,13
2564,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Bilaspur,Luxury Motion Bilaspur,3500,13
2565,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Bilaspur,Luxury Motion Bilaspur,3500,13
2566,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Bilaspur,Luxury Motion Bilaspur,3500,13
2567,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Bilaspur,Luxury Motion Bilaspur,3500,13
2568,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Bilaspur,Luxury Motion Bilaspur,3500,13
2569,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Bilaspur,Luxury Motion Bilaspur,3500,13
2570,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Bilaspur,Luxury Motion Bilaspur,3500,13
2571,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Bilaspur,Luxury Motion Bilaspur,3500,13
2572,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Bilaspur,Luxury Motion Bilaspur,3500,13
2573,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Bilaspur,Luxury Motion Bilaspur,3500,13
2574,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Bilaspur,Luxury Motion Bilaspur,3500,13
2575,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Bilaspur,Luxury Motion Bilaspur,3500,13
2576,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Bilaspur,Luxury Motion Bilaspur,3500,13
2577,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Bilaspur,Luxury Motion Bilaspur,3500,13
2578,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Bilaspur,Luxury Motion Bilaspur,3500,13
2579,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Bilaspur,Luxury Motion Bilaspur,3500,13
2580,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Bilaspur,Luxury Motion Bilaspur,3500,13
2581,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Bilaspur,Luxury Motion Bilaspur,3500,13
2582,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Bilaspur,Luxury Motion Bilaspur,3500,13
2583,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Bilaspur,Luxury Motion Bilaspur,3500,13
2584,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Bilaspur,Luxury Motion Bilaspur,3500,13
2585,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Bilaspur,Luxury Motion Bilaspur,3500,13
2586,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Bilaspur,Luxury Motion Bilaspur,3500,13
2587,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Bilaspur,Luxury Motion Bilaspur,3500,13
2588,Honda,Honda City,Sedan,19 kmpl,2012,5000,Bilaspur,Luxury Motion Bilaspur,3500,13
2589,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Bilaspur,Luxury Motion Bilaspur,3500,13
2590,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Bilaspur,Luxury Motion Bilaspur,3500,13
2591,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Bilaspur,Luxury Motion Bilaspur,3500,13
2592,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Bilaspur,Luxury Motion Bilaspur,3500,13
2593,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Bilaspur,Luxury Motion Bilaspur,3500,13
2594,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Bilaspur,Luxury Motion Bilaspur,3500,13
2595,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Bilaspur,Luxury Motion Bilaspur,3500,13
2596,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Bilaspur,Luxury Motion Bilaspur,3500,13
2597,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Bilaspur,Luxury Motion Bilaspur,3500,13
2598,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Bilaspur,Luxury Motion Bilaspur,3500,13
2599,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Bilaspur,Luxury Motion Bilaspur,3500,13
2600,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Bilaspur,Luxury Motion Bilaspur,3500,13
2601,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Raipur,QuickGo Rentals Raipur,850,14
2602,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Raipur,QuickGo Rentals Raipur,850,14
2603,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Raipur,QuickGo Rentals Raipur,850,14
2604,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Raipur,QuickGo Rentals Raipur,850,14
2605,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Raipur,QuickGo Rentals Raipur,850,14
2606,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Raipur,QuickGo Rentals Raipur,850,14
2607,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Raipur,QuickGo Rentals Raipur,850,14
2608,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Raipur,QuickGo Rentals Raipur,850,14
2609,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Raipur,QuickGo Rentals Raipur,850,14
2610,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Raipur,QuickGo Rentals Raipur,850,14
2611,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Raipur,QuickGo Rentals Raipur,850,14
2612,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Raipur,QuickGo Rentals Raipur,850,14
2613,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Raipur,QuickGo Rentals Raipur,850,14
2614,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Raipur,QuickGo Rentals Raipur,850,14
2615,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Raipur,QuickGo Rentals Raipur,850,14
2616,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Raipur,QuickGo Rentals Raipur,850,14
2617,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Raipur,QuickGo Rentals Raipur,850,14
2618,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Raipur,QuickGo Rentals Raipur,850,14
2619,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Raipur,QuickGo Rentals Raipur,850,14
2620,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Raipur,QuickGo Rentals Raipur,850,14
2621,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Raipur,QuickGo Rentals Raipur,850,14
2622,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Raipur,QuickGo Rentals Raipur,850,14
2623,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Raipur,QuickGo Rentals Raipur,850,14
2624,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Raipur,QuickGo Rentals Raipur,850,14
2625,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Raipur,QuickGo Rentals Raipur,850,14
2626,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Raipur,QuickGo Rentals Raipur,850,14
2627,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Raipur,QuickGo Rentals Raipur,850,14
2628,Honda,Honda City,Sedan,19 kmpl,2012,5000,Raipur,QuickGo Rentals Raipur,850,14
2629,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Raipur,QuickGo Rentals Raipur,850,14
2630,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Raipur,QuickGo Rentals Raipur,850,14
2631,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Raipur,QuickGo Rentals Raipur,850,14
2632,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Raipur,QuickGo Rentals Raipur,850,14
2633,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Raipur,QuickGo Rentals Raipur,850,14
2634,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Raipur,QuickGo Rentals Raipur,850,14
2635,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Raipur,QuickGo Rentals Raipur,850,14
2636,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Raipur,QuickGo Rentals Raipur,850,14
2637,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Raipur,QuickGo Rentals Raipur,850,14
2638,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Raipur,QuickGo Rentals Raipur,850,14
2639,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Raipur,QuickGo Rentals Raipur,850,14
2640,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Raipur,QuickGo Rentals Raipur,850,14
2641,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Raipur,Chhattisgarh Wheels Raipur,1050,14
2642,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Raipur,Chhattisgarh Wheels Raipur,1050,14
2643,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Raipur,Chhattisgarh Wheels Raipur,1050,14
2644,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Raipur,Chhattisgarh Wheels Raipur,1050,14
2645,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2646,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2647,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2648,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Raipur,Chhattisgarh Wheels Raipur,1050,14
2649,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2650,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2651,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Raipur,Chhattisgarh Wheels Raipur,1050,14
2652,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Raipur,Chhattisgarh Wheels Raipur,1050,14
2653,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Raipur,Chhattisgarh Wheels Raipur,1050,14
2654,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2655,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Raipur,Chhattisgarh Wheels Raipur,1050,14
2656,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2657,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2658,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Raipur,Chhattisgarh Wheels Raipur,1050,14
2659,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2660,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Raipur,Chhattisgarh Wheels Raipur,1050,14
2661,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2662,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2663,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2664,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Raipur,Chhattisgarh Wheels Raipur,1050,14
2665,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2666,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Raipur,Chhattisgarh Wheels Raipur,1050,14
2667,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2668,Honda,Honda City,Sedan,19 kmpl,2012,5000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2669,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Raipur,Chhattisgarh Wheels Raipur,1050,14
2670,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Raipur,Chhattisgarh Wheels Raipur,1050,14
2671,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2672,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Raipur,Chhattisgarh Wheels Raipur,1050,14
2673,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2674,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2675,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Raipur,Chhattisgarh Wheels Raipur,1050,14
2676,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2677,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2678,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2679,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Raipur,Chhattisgarh Wheels Raipur,1050,14
2680,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Raipur,Chhattisgarh Wheels Raipur,1050,14
2681,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Raipur,Central Drive Rentals,1700,14
2682,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Raipur,Central Drive Rentals,1700,14
2683,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Raipur,Central Drive Rentals,1700,14
2684,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Raipur,Central Drive Rentals,1700,14
2685,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Raipur,Central Drive Rentals,1700,14
2686,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Raipur,Central Drive Rentals,1700,14
2687,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Raipur,Central Drive Rentals,1700,14
2688,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Raipur,Central Drive Rentals,1700,14
2689,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Raipur,Central Drive Rentals,1700,14
2690,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Raipur,Central Drive Rentals,1700,14
2691,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Raipur,Central Drive Rentals,1700,14
2692,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Raipur,Central Drive Rentals,1700,14
2693,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Raipur,Central Drive Rentals,1700,14
2694,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Raipur,Central Drive Rentals,1700,14
2695,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Raipur,Central Drive Rentals,1700,14
2696,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Raipur,Central Drive Rentals,1700,14
2697,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Raipur,Central Drive Rentals,1700,14
2698,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Raipur,Central Drive Rentals,1700,14
2699,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Raipur,Central Drive Rentals,1700,14
2700,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Raipur,Central Drive Rentals,1700,14
2701,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Raipur,Central Drive Rentals,1700,14
2702,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Raipur,Central Drive Rentals,1700,14
2703,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Raipur,Central Drive Rentals,1700,14
2704,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Raipur,Central Drive Rentals,1700,14
2705,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Raipur,Central Drive Rentals,1700,14
2706,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Raipur,Central Drive Rentals,1700,14
2707,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Raipur,Central Drive Rentals,1700,14
2708,Honda,Honda City,Sedan,19 kmpl,2012,5000,Raipur,Central Drive Rentals,1700,14
2709,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Raipur,Central Drive Rentals,1700,14
2710,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Raipur,Central Drive Rentals,1700,14
2711,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Raipur,Central Drive Rentals,1700,14
2712,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Raipur,Central Drive Rentals,1700,14
2713,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Raipur,Central Drive Rentals,1700,14
2714,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Raipur,Central Drive Rentals,1700,14
2715,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Raipur,Central Drive Rentals,1700,14
2716,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Raipur,Central Drive Rentals,1700,14
2717,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Raipur,Central Drive Rentals,1700,14
2718,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Raipur,Central Drive Rentals,1700,14
2719,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Raipur,Central Drive Rentals,1700,14
2720,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Raipur,Central Drive Rentals,1700,14
2721,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Raipur,Prime Wheels Raipur,2800,14
2722,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Raipur,Prime Wheels Raipur,2800,14
2723,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Raipur,Prime Wheels Raipur,2800,14
2724,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Raipur,Prime Wheels Raipur,2800,14
2725,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Raipur,Prime Wheels Raipur,2800,14
2726,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Raipur,Prime Wheels Raipur,2800,14
2727,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Raipur,Prime Wheels Raipur,2800,14
2728,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Raipur,Prime Wheels Raipur,2800,14
2729,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Raipur,Prime Wheels Raipur,2800,14
2730,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Raipur,Prime Wheels Raipur,2800,14
2731,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Raipur,Prime Wheels Raipur,2800,14
2732,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Raipur,Prime Wheels Raipur,2800,14
2733,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Raipur,Prime Wheels Raipur,2800,14
2734,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Raipur,Prime Wheels Raipur,2800,14
2735,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Raipur,Prime Wheels Raipur,2800,14
2736,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Raipur,Prime Wheels Raipur,2800,14
2737,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Raipur,Prime Wheels Raipur,2800,14
2738,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Raipur,Prime Wheels Raipur,2800,14
2739,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Raipur,Prime Wheels Raipur,2800,14
2740,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Raipur,Prime Wheels Raipur,2800,14
2741,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Raipur,Prime Wheels Raipur,2800,14
2742,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Raipur,Prime Wheels Raipur,2800,14
2743,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Raipur,Prime Wheels Raipur,2800,14
2744,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Raipur,Prime Wheels Raipur,2800,14
2745,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Raipur,Prime Wheels Raipur,2800,14
2746,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Raipur,Prime Wheels Raipur,2800,14
2747,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Raipur,Prime Wheels Raipur,2800,14
2748,Honda,Honda City,Sedan,19 kmpl,2012,5000,Raipur,Prime Wheels Raipur,2800,14
2749,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Raipur,Prime Wheels Raipur,2800,14
2750,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Raipur,Prime Wheels Raipur,2800,14
2751,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Raipur,Prime Wheels Raipur,2800,14
2752,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Raipur,Prime Wheels Raipur,2800,14
2753,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Raipur,Prime Wheels Raipur,2800,14
2754,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Raipur,Prime Wheels Raipur,2800,14
2755,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Raipur,Prime Wheels Raipur,2800,14
2756,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Raipur,Prime Wheels Raipur,2800,14
2757,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Raipur,Prime Wheels Raipur,2800,14
2758,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Raipur,Prime Wheels Raipur,2800,14
2759,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Raipur,Prime Wheels Raipur,2800,14
2760,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Raipur,Prime Wheels Raipur,2800,14
2761,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Raipur,Ultra Luxe Raipur,3700,14
2762,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Raipur,Ultra Luxe Raipur,3700,14
2763,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Raipur,Ultra Luxe Raipur,3700,14
2764,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Raipur,Ultra Luxe Raipur,3700,14
2765,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Raipur,Ultra Luxe Raipur,3700,14
2766,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Raipur,Ultra Luxe Raipur,3700,14
2767,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Raipur,Ultra Luxe Raipur,3700,14
2768,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Raipur,Ultra Luxe Raipur,3700,14
2769,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Raipur,Ultra Luxe Raipur,3700,14
2770,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Raipur,Ultra Luxe Raipur,3700,14
2771,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Raipur,Ultra Luxe Raipur,3700,14
2772,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Raipur,Ultra Luxe Raipur,3700,14
2773,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Raipur,Ultra Luxe Raipur,3700,14
2774,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Raipur,Ultra Luxe Raipur,3700,14
2775,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Raipur,Ultra Luxe Raipur,3700,14
2776,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Raipur,Ultra Luxe Raipur,3700,14
2777,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Raipur,Ultra Luxe Raipur,3700,14
2778,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Raipur,Ultra Luxe Raipur,3700,14
