travelCode,code,pickupLocation,dropoffLocation,carType,rentalAgency,pickupDateTime,dropoffDateTime,rentalDuration,price,totalDistance,fuelPolicy,bookingStatus
37659,624,Johnsonhaven,North Linda,Hatchback,Avis,2025-01-24 23:19:12,2025-01-26 23:19:12,2,95.68,477,Prepaid,Cancelled
80532,544,East Joseph,Lake Vanessa,Sedan,Hertz,2025-01-08 02:05:21,2025-01-12 02:05:21,4,590.75,203,Partial,Pending
26036,1076,Lake Seanfurt,West Reginaldside,Luxury,Avis,2025-01-09 03:29:46,2025-01-13 03:29:46,4,223.63,293,Partial,Confirmed
66973,548,Andersonbury,New Breannaborough,Luxury,Sixt,2025-01-23 05:42:50,2025-01-28 05:42:50,5,995.61,433,Full-to-Full,Cancelled
69048,893,Lake Rhonda,Myerston,Hatchback,Budget,2025-01-17 22:39:26,2025-01-21 22:39:26,4,505.62,104,Prepaid,Pending
101832,316,Evansview,Angelborough,SUV,Sixt,2025-01-15 12:21:37,2025-01-19 12:21:37,4,296.96,336,Prepaid,Confirmed
86505,1142,West Thomas,Aaronside,Luxury,Budget,2025-01-01 15:25:13,2025-01-06 15:25:13,5,748.12,75,Full-to-Full,Confirmed
96127,648,West Karenton,East Justinstad,Hatchback,Hertz,2025-01-08 10:37:32,2025-01-10 10:37:32,2,386.11,422,Full-to-Full,Pending
61768,1017,Ballmouth,Harveyhaven,Hatchback,Hertz,2025-01-25 17:28:58,2025-01-27 17:28:58,2,349.33,154,Full-to-Full,Pending
125003,988,Amandatown,West Hollychester,SUV,Sixt,2025-01-24 12:12:25,2025-01-28 12:12:25,4,581.53,384,Full-to-Full,Confirmed
123373,118,Lake Juanville,Wilsonside,Sedan,Enterprise,2025-01-08 00:53:42,2025-01-11 00:53:42,3,319.08,161,Partial,Pending
87360,751,Moorestad,Nelsonburgh,Sedan,Hertz,2025-01-21 23:02:06,2025-01-25 23:02:06,4,436.86,387,Partial,Cancelled
44541,773,South Heatherview,Heidiport,SUV,Sixt,2025-01-05 23:34:48,2025-01-07 23:34:48,2,239.34,404,Partial,Pending
51092,508,Lake Thomasburgh,Port Stephanie,SUV,Sixt,2025-01-19 04:45:19,2025-01-21 04:45:19,2,258.43,251,Prepaid,Pending
108662,407,South Carlaton,New Maryfurt,Hatchback,Sixt,2025-01-12 18:32:05,2025-01-16 18:32:05,4,610.52,297,Partial,Confirmed
131747,1320,Prestonfurt,West Nathan,SUV,Budget,2025-01-24 21:43:41,2025-01-25 21:43:41,1,101.13,61,Full-to-Full,Cancelled
47647,688,Port Sharonland,Leeberg,Sedan,Hertz,2025-01-04 03:19:54,2025-01-05 03:19:54,1,62.72,278,Partial,Confirmed
130439,390,Garciaview,Brownmouth,Hatchback,Avis,2025-01-27 19:56:47,2025-01-30 19:56:47,3,332.98,330,Partial,Confirmed
52956,650,East Michael,North Daniel,Sedan,Budget,2025-01-12 14:14:39,2025-01-13 14:14:39,1,129.3,286,Partial,Pending
25831,1245,Kennethberg,Deborahside,Hatchback,Enterprise,2025-01-04 17:04:20,2025-01-09 17:04:20,5,353.31,208,Partial,Confirmed
23168,55,Austintown,Lloydberg,SUV,Enterprise,2025-01-06 13:05:26,2025-01-08 13:05:26,2,162.26,341,Partial,Cancelled
129422,672,South Nathanstad,Codybury,SUV,Sixt,2025-01-10 21:31:24,2025-01-13 21:31:24,3,502.66,186,Prepaid,Cancelled
89248,600,New Kelly,Goodshire,SUV,Enterprise,2025-01-27 22:22:21,2025-01-31 22:22:21,4,765.4,368,Full-to-Full,Cancelled
79851,42,West Tinabury,Allenshire,Luxury,Avis,2025-01-01 05:04:40,2025-01-06 05:04:40,5,564.42,264,Prepaid,Confirmed
33859,246,Andreaview,Alexandertown,Sedan,Sixt,2025-01-22 00:08:43,2025-01-26 00:08:43,4,390.24,483,Prepaid,Pending
63033,691,Staceymouth,Port Rebekahmouth,SUV,Hertz,2025-01-14 04:56:13,2025-01-16 04:56:13,2,269.52,344,Prepaid,Cancelled
46535,618,Laneburgh,Youngview,Sedan,Hertz,2025-01-01 22:59:12,2025-01-06 22:59:12,5,535.8,308,Partial,Pending
53719,122,Ramosbury,South Adamside,Luxury,Enterprise,2025-01-09 14:27:23,2025-01-10 14:27:23,1,37.86,181,Partial,Confirmed
90745,396,Jerryfort,New Peter,SUV,Sixt,2025-01-12 03:43:01,2025-01-17 03:43:01,5,169.54,252,Prepaid,Cancelled
19122,123,New Bridget,Lake Rogerside,SUV,Enterprise,2025-01-26 18:17:39,2025-01-29 18:17:39,3,528.16,174,Prepaid,Pending
93750,289,West Timothy,West Annetteburgh,Sedan,Enterprise,2025-01-08 00:56:25,2025-01-11 00:56:25,3,220.13,65,Full-to-Full,Cancelled
45605,797,Marshview,New Mikeshire,Hatchback,Avis,2025-01-26 02:19:07,2025-01-29 02:19:07,3,494.11,359,Full-to-Full,Cancelled
57033,707,North Jessefort,Port Brooke,SUV,Sixt,2025-01-21 23:26:43,2025-01-25 23:26:43,4,602.48,412,Full-to-Full,Confirmed
13528,710,New Jonathanbury,Garnerview,Luxury,Hertz,2025-01-27 08:36:41,2025-01-30 08:36:41,3,358.76,93,Prepaid,Confirmed
116763,1080,Lisaland,Matthewview,Hatchback,Sixt,2025-01-28 21:49:57,2025-01-31 21:49:57,3,262.86,425,Partial,Cancelled
20114,1061,North Alexis,East Dennistown,Hatchback,Sixt,2025-01-06 11:57:30,2025-01-11 11:57:30,5,730.25,238,Prepaid,Pending
32772,917,South Teresaview,West Joshua,Sedan,Budget,2025-01-22 22:49:19,2025-01-26 22:49:19,4,397.24,117,Full-to-Full,Cancelled
98654,1219,Port Heather,Kellyfurt,Sedan,Enterprise,2025-01-19 12:43:05,2025-01-21 12:43:05,2,197.38,150,Prepaid,Confirmed
87475,848,Ashleyburgh,Kennethside,SUV,Enterprise,2025-01-13 06:22:57,2025-01-16 06:22:57,3,130.89,80,Partial,Cancelled
53626,420,Fishermouth,West Jennifer,Luxury,Hertz,2025-01-25 03:23:11,2025-01-28 03:23:11,3,191.27,165,Partial,Cancelled
130023,555,Riceview,West Beth,Hatchback,Budget,2025-01-05 15:21:46,2025-01-08 15:21:46,3,335.54,146,Full-to-Full,Cancelled
39791,378,Floresville,East Dianeburgh,SUV,Hertz,2025-01-01 07:58:58,2025-01-02 07:58:58,1,82.13,441,Prepaid,Pending
46162,159,East Brookeport,Murphymouth,Hatchback,Hertz,2025-01-24 00:27:53,2025-01-27 00:27:53,3,369.53,366,Full-to-Full,Cancelled
34879,631,New Thomas,Lake Angela,Hatchback,Budget,2025-01-17 09:29:46,2025-01-20 09:29:46,3,216.96,362,Full-to-Full,Pending
57327,469,Susanberg,North Jonathanfurt,SUV,Budget,2025-01-26 13:34:12,2025-01-27 13:34:12,1,82.9,107,Full-to-Full,Cancelled
6020,10,North Jerry,Brettport,SUV,Hertz,2025-01-14 01:26:03,2025-01-16 01:26:03,2,194.17,258,Prepaid,Confirmed
135785,879,West Jennybury,Port Amy,Hatchback,Enterprise,2025-01-26 09:16:41,2025-01-31 09:16:41,5,397.88,473,Prepaid,Cancelled
30658,1095,Port Josephfort,New Anthonytown,SUV,Avis,2025-01-21 06:14:39,2025-01-23 06:14:39,2,253.18,362,Partial,Cancelled
105797,421,North Kimberlyton,East Peter,SUV,Avis,2025-01-03 21:52:32,2025-01-04 21:52:32,1,89.62,376,Full-to-Full,Cancelled
18906,1065,Port Zoeport,West Shannon,Hatchback,Budget,2025-01-13 12:10:04,2025-01-16 12:10:04,3,404.71,171,Full-to-Full,Cancelled
38849,794,West Jasonside,Jayland,Hatchback,Budget,2025-01-11 22:54:42,2025-01-14 22:54:42,3,137.71,237,Full-to-Full,Cancelled
126443,1176,South Gabriel,Taylortown,Sedan,Avis,2025-01-04 20:59:48,2025-01-05 20:59:48,1,98.67,313,Prepaid,Cancelled
107093,636,Lake William,South Nicole,Hatchback,Budget,2025-01-12 03:32:30,2025-01-14 03:32:30,2,119.46,292,Prepaid,Pending
69728,846,New Kyle,West Matthew,SUV,Hertz,2025-01-29 17:34:18,2025-01-30 17:34:18,1,48.46,480,Full-to-Full,Cancelled
82867,53,Alecville,Adrianatown,SUV,Enterprise,2025-01-17 02:28:58,2025-01-21 02:28:58,4,187.06,213,Full-to-Full,Cancelled
97267,309,Jennifermouth,Lake Patrickmouth,Hatchback,Avis,2025-01-26 17:21:16,2025-01-27 17:21:16,1,145.53,397,Partial,Cancelled
112268,1109,North Tammy,East William,Luxury,Budget,2025-01-15 02:31:22,2025-01-16 02:31:22,1,83.14,155,Full-to-Full,Confirmed
122242,564,New Jessica,South Blake,Luxury,Sixt,2025-01-14 12:38:24,2025-01-19 12:38:24,5,333.57,432,Partial,Cancelled
4145,918,Cathymouth,Castilloport,Sedan,Hertz,2025-01-24 07:24:42,2025-01-28 07:24:42,4,632.49,342,Full-to-Full,Pending
66830,640,West Bradleybury,Velasquezchester,Luxury,Hertz,2025-01-25 19:54:41,2025-01-27 19:54:41,2,212.74,263,Prepaid,Cancelled
58209,589,New Kevin,Estradaside,Hatchback,Hertz,2025-01-10 00:18:06,2025-01-13 00:18:06,3,361.91,308,Partial,Confirmed
14,319,North Jasonburgh,Amyburgh,SUV,Hertz,2025-01-20 00:57:33,2025-01-25 00:57:33,5,318.46,172,Full-to-Full,Pending
134789,110,Port Nicole,Randallport,Sedan,Sixt,2025-01-06 16:45:50,2025-01-11 16:45:50,5,748.9,336,Prepaid,Confirmed
25733,56,Vasquezberg,West Christopher,SUV,Budget,2025-01-02 00:01:54,2025-01-06 00:01:54,4,206.2,355,Partial,Pending
71258,872,Katherineland,Kendratown,Sedan,Hertz,2025-01-01 02:53:26,2025-01-03 02:53:26,2,216.54,316,Full-to-Full,Pending
125728,726,South Calebchester,New Tracystad,Luxury,Hertz,2025-01-02 06:55:56,2025-01-03 06:55:56,1,193.23,422,Full-to-Full,Pending
55325,409,Vazquezchester,Stevenshire,Luxury,Hertz,2025-01-07 09:01:44,2025-01-09 09:01:44,2,396.92,118,Prepaid,Confirmed
19727,1151,Jasonburgh,Port Michaelton,Sedan,Hertz,2025-01-10 09:47:45,2025-01-12 09:47:45,2,212.43,148,Full-to-Full,Cancelled
104303,1100,Port Angela,Lake Crystal,Luxury,Budget,2025-01-23 05:29:43,2025-01-24 05:29:43,1,149.15,202,Partial,Confirmed
5642,1200,Lake Melissafort,Armstrongfort,Sedan,Budget,2025-01-04 04:40:34,2025-01-09 04:40:34,5,473.09,220,Prepaid,Pending
91583,366,Morachester,Burnston,SUV,Avis,2025-01-16 23:17:04,2025-01-18 23:17:04,2,232.67,285,Full-to-Full,Confirmed
91228,452,Smithfurt,New Branditown,SUV,Sixt,2025-01-26 13:53:22,2025-01-29 13:53:22,3,172.68,79,Partial,Confirmed
58782,943,Lake Jamiefurt,North Lisa,Hatchback,Hertz,2025-01-27 20:21:28,2025-02-01 20:21:28,5,243.12,59,Full-to-Full,Confirmed
107827,919,East Johnfurt,South Michelle,Luxury,Budget,2025-01-29 17:23:25,2025-02-03 17:23:25,5,506.71,362,Full-to-Full,Cancelled
57272,415,Santiagomouth,Port Kimberlyport,Sedan,Avis,2025-01-07 11:51:52,2025-01-10 11:51:52,3,162.04,395,Full-to-Full,Confirmed
63025,950,Port Stevenmouth,Whitemouth,Luxury,Avis,2025-01-05 11:50:15,2025-01-09 11:50:15,4,200.04,218,Full-to-Full,Pending
49979,1121,Brownstad,Alexburgh,Sedan,Sixt,2025-01-11 22:22:01,2025-01-12 22:22:01,1,175.4,420,Prepaid,Confirmed
109848,725,Lake Phillip,Wiseton,Sedan,Hertz,2025-01-11 07:13:59,2025-01-12 07:13:59,1,63.82,370,Full-to-Full,Confirmed
28310,304,Jeffreystad,Julialand,Hatchback,Avis,2025-01-29 14:43:19,2025-01-30 14:43:19,1,112.94,438,Prepaid,Cancelled
10918,1142,East Mario,West Charles,Hatchback,Budget,2025-01-05 13:09:37,2025-01-10 13:09:37,5,673.78,276,Partial,Confirmed
86616,288,Laurafurt,Alvarezport,Luxury,Budget,2025-01-01 09:01:40,2025-01-03 09:01:40,2,181.51,159,Prepaid,Pending
34927,1313,East Jennifer,North Benjamin,SUV,Avis,2025-01-13 21:25:37,2025-01-15 21:25:37,2,140.46,135,Full-to-Full,Pending
99712,745,Mckinneyview,Robertsmouth,Luxury,Enterprise,2025-01-04 20:53:51,2025-01-07 20:53:51,3,568.73,372,Partial,Pending
121330,959,Lake Donna,Thomasport,SUV,Hertz,2025-01-15 14:06:26,2025-01-20 14:06:26,5,273.22,197,Prepaid,Confirmed
53244,92,Port Kendra,North Richardburgh,Sedan,Hertz,2025-01-13 08:00:57,2025-01-17 08:00:57,4,685.92,93,Prepaid,Cancelled
134015,465,Greenhaven,Wilkinsport,Luxury,Sixt,2025-01-12 16:05:43,2025-01-15 16:05:43,3,290.03,117,Partial,Confirmed
38541,548,Alexandraburgh,Christopherport,SUV,Sixt,2025-01-12 01:08:02,2025-01-13 01:08:02,1,70.68,254,Partial,Cancelled
111521,1170,Douglasstad,New Larry,Sedan,Sixt,2025-01-04 08:46:16,2025-01-09 08:46:16,5,485.87,375,Full-to-Full,Confirmed
50142,604,New Gary,Port Robert,Hatchback,Avis,2025-01-19 11:30:12,2025-01-24 11:30:12,5,828.13,102,Full-to-Full,Confirmed
1747,1044,Michaelchester,West Larryberg,Hatchback,Enterprise,2025-01-26 15:24:55,2025-01-31 15:24:55,5,874.75,103,Partial,Pending
67701,1032,Lake Paul,Janefurt,Luxury,Budget,2025-01-24 14:42:21,2025-01-29 14:42:21,5,605.89,200,Prepaid,Confirmed
57809,264,Port Robertotown,Ericaborough,Hatchback,Budget,2025-01-16 13:36:28,2025-01-18 13:36:28,2,311.93,229,Prepaid,Cancelled
80940,717,Cooperhaven,South Dustinmouth,SUV,Budget,2025-01-06 09:12:07,2025-01-08 09:12:07,2,318.71,202,Prepaid,Confirmed
75261,334,East Billy,Karenborough,Hatchback,Avis,2025-01-13 00:09:07,2025-01-14 00:09:07,1,110.23,78,Partial,Cancelled
91457,379,Lake Stephanietown,Lake Lori,Sedan,Budget,2025-01-22 07:42:02,2025-01-23 07:42:02,1,109.83,477,Full-to-Full,Cancelled
33540,994,Lake Katherine,Robertsonport,Sedan,Budget,2025-01-13 20:06:21,2025-01-16 20:06:21,3,181.99,66,Partial,Cancelled
87109,384,Leetown,Lake Marcus,Hatchback,Budget,2025-01-19 22:47:48,2025-01-23 22:47:48,4,491.69,62,Prepaid,Cancelled
106858,622,Kirbytown,Clintonland,Luxury,Budget,2025-01-22 05:02:24,2025-01-27 05:02:24,5,480.52,266,Partial,Cancelled
48243,954,Meganborough,South Johnland,Luxury,Avis,2025-01-01 03:53:20,2025-01-03 03:53:20,2,283.71,422,Partial,Confirmed
99860,42,South Joe,Lake Clairechester,Hatchback,Enterprise,2025-01-14 17:56:03,2025-01-17 17:56:03,3,405.69,160,Full-to-Full,Pending
385,690,North Caseyburgh,South Carrie,SUV,Hertz,2025-01-29 17:23:54,2025-01-30 17:23:54,1,74.57,260,Full-to-Full,Confirmed
116246,713,Port Anthonyhaven,Leeberg,Sedan,Hertz,2025-01-13 02:00:12,2025-01-15 02:00:12,2,278.43,96,Full-to-Full,Confirmed
71614,4,Port Richard,Port Hannah,SUV,Budget,2025-01-07 11:35:06,2025-01-12 11:35:06,5,308.36,93,Partial,Cancelled
107102,1333,North Emily,Michaelshire,Sedan,Sixt,2025-01-08 22:38:59,2025-01-12 22:38:59,4,212.89,467,Full-to-Full,Pending
105042,835,Jessicaville,Schmittstad,Hatchback,Hertz,2025-01-06 10:38:40,2025-01-07 10:38:40,1,144.26,254,Full-to-Full,Pending
117058,969,North Michaelborough,South Neilburgh,Hatchback,Avis,2025-01-30 10:04:44,2025-01-31 10:04:44,1,152.51,314,Prepaid,Pending
80127,1295,Johnsonhaven,Parsonstown,Sedan,Hertz,2025-01-25 19:37:55,2025-01-27 19:37:55,2,313.51,425,Prepaid,Cancelled
11649,17,Raymouth,Port Rachelfurt,Sedan,Avis,2025-01-11 06:26:48,2025-01-15 06:26:48,4,304.54,212,Partial,Cancelled
77551,775,Ashleyview,Cruzmouth,SUV,Enterprise,2025-01-16 01:30:40,2025-01-19 01:30:40,3,189.0,406,Partial,Cancelled
25345,53,Port Carlosview,Crawfordton,Luxury,Hertz,2025-01-25 14:40:25,2025-01-30 14:40:25,5,733.21,154,Prepaid,Pending
93722,849,Mallorystad,Lynchville,Luxury,Sixt,2025-01-06 13:47:38,2025-01-11 13:47:38,5,203.77,84,Full-to-Full,Confirmed
130803,1097,Shirleyborough,Harveyport,SUV,Hertz,2025-01-19 07:50:23,2025-01-20 07:50:23,1,124.95,227,Partial,Pending
41293,527,Sharonton,Juliefort,Hatchback,Sixt,2025-01-14 05:06:02,2025-01-15 05:06:02,1,68.37,80,Partial,Confirmed
96677,263,Port Sandrastad,Watsonborough,Hatchback,Budget,2025-01-28 23:39:54,2025-01-29 23:39:54,1,122.54,466,Partial,Pending
46168,768,Lesterview,East Danny,Sedan,Budget,2025-01-10 10:50:52,2025-01-13 10:50:52,3,447.17,442,Prepaid,Pending
70198,620,Jenningschester,East Williamside,Hatchback,Sixt,2025-01-20 21:52:11,2025-01-24 21:52:11,4,310.45,448,Partial,Confirmed
133183,588,Dunlapbury,Robertstad,Hatchback,Hertz,2025-01-03 19:39:39,2025-01-05 19:39:39,2,334.08,312,Prepaid,Pending
37923,454,New Claudia,New Todd,Luxury,Sixt,2025-01-24 00:43:30,2025-01-25 00:43:30,1,45.04,252,Partial,Cancelled
65079,69,Carpenterstad,Brianfurt,Sedan,Enterprise,2025-01-09 19:53:01,2025-01-14 19:53:01,5,934.12,424,Full-to-Full,Cancelled
13522,435,Tuckerton,Lake Kristytown,Luxury,Avis,2025-01-15 17:50:02,2025-01-16 17:50:02,1,156.43,349,Full-to-Full,Cancelled
122481,605,Port Trevor,Torreston,Luxury,Avis,2025-01-07 10:04:05,2025-01-10 10:04:05,3,113.91,499,Prepaid,Cancelled
11436,245,Samuelstad,New John,Sedan,Budget,2025-01-11 10:14:34,2025-01-12 10:14:34,1,38.12,163,Partial,Cancelled
85342,917,Smithfort,East Zacharyberg,Hatchback,Avis,2025-01-28 19:08:06,2025-01-29 19:08:06,1,93.2,165,Partial,Pending
6050,816,North Samantha,Christopherview,Luxury,Hertz,2025-01-25 05:54:45,2025-01-26 05:54:45,1,48.26,305,Partial,Confirmed
25341,524,Matthewberg,Donaldsonshire,SUV,Sixt,2025-01-15 06:47:15,2025-01-17 06:47:15,2,162.39,264,Prepaid,Confirmed
107828,105,Gonzalezside,North Fred,Luxury,Hertz,2025-01-07 02:45:18,2025-01-09 02:45:18,2,155.57,432,Partial,Pending
17986,44,Gallowayland,Jonesmouth,Hatchback,Budget,2025-01-24 11:04:50,2025-01-25 11:04:50,1,138.99,59,Partial,Confirmed
30275,1088,West Seanmouth,Port Lindaview,Hatchback,Sixt,2025-01-19 16:58:10,2025-01-24 16:58:10,5,470.72,189,Full-to-Full,Pending
21335,924,Castroshire,Klinestad,Luxury,Sixt,2025-01-02 20:06:27,2025-01-03 20:06:27,1,71.09,268,Partial,Pending
114148,39,Port Adamfort,Stevenshire,Sedan,Hertz,2025-01-03 13:44:24,2025-01-07 13:44:24,4,617.95,370,Full-to-Full,Confirmed
674,81,Mirandamouth,Michaelmouth,SUV,Enterprise,2025-01-24 19:32:14,2025-01-27 19:32:14,3,204.29,281,Partial,Pending
75047,120,Port Michael,Edwardsview,Hatchback,Enterprise,2025-01-06 19:54:42,2025-01-09 19:54:42,3,259.61,386,Full-to-Full,Confirmed
24921,540,Lake Marie,Williamshaven,Sedan,Enterprise,2025-01-19 00:32:30,2025-01-24 00:32:30,5,830.23,467,Full-to-Full,Confirmed
19125,172,East Andreashire,Jamesfurt,SUV,Sixt,2025-01-29 03:39:44,2025-02-02 03:39:44,4,353.45,117,Partial,Cancelled
123315,169,Greeneton,Lake Cole,SUV,Enterprise,2025-01-06 05:02:42,2025-01-09 05:02:42,3,543.81,331,Full-to-Full,Confirmed
97287,611,Kyleport,South Melissa,Hatchback,Sixt,2025-01-03 11:32:43,2025-01-07 11:32:43,4,391.98,102,Full-to-Full,Pending
70356,1338,West Kelly,Snyderbury,Luxury,Sixt,2025-01-28 10:05:36,2025-02-02 10:05:36,5,151.08,77,Prepaid,Pending
64593,79,West Chase,New John,Luxury,Avis,2025-01-26 04:15:38,2025-01-31 04:15:38,5,1000.0,55,Partial,Cancelled
29072,697,Smithtown,Martinezland,SUV,Avis,2025-01-24 07:56:56,2025-01-27 07:56:56,3,265.21,420,Full-to-Full,Confirmed
55645,1309,Port Karenburgh,Shortton,Hatchback,Sixt,2025-01-11 11:15:10,2025-01-12 11:15:10,1,155.85,285,Prepaid,Confirmed
102119,538,Deannamouth,South Jenniferville,Sedan,Avis,2025-01-10 21:20:09,2025-01-12 21:20:09,2,364.73,406,Partial,Cancelled
113186,650,Troyview,Lake Steven,SUV,Avis,2025-01-12 04:57:18,2025-01-17 04:57:18,5,427.13,343,Prepaid,Confirmed
97839,1260,Marymouth,Lake Robert,Hatchback,Avis,2025-01-10 05:46:23,2025-01-11 05:46:23,1,197.61,446,Prepaid,Pending
37700,711,New Tamara,Alyssaberg,SUV,Budget,2025-01-14 15:16:39,2025-01-16 15:16:39,2,138.58,138,Prepaid,Confirmed
70594,866,Lake Ronald,Carlton,Sedan,Avis,2025-01-07 16:44:57,2025-01-12 16:44:57,5,981.53,84,Partial,Confirmed
95242,424,Stevenstown,Lake Raymondmouth,Luxury,Avis,2025-01-07 17:35:06,2025-01-12 17:35:06,5,932.38,114,Partial,Pending
81620,1142,Pamelaview,Port Anthony,SUV,Enterprise,2025-01-15 17:46:19,2025-01-19 17:46:19,4,319.75,229,Full-to-Full,Pending
70837,649,Kathleenton,Lake Monique,SUV,Sixt,2025-01-01 01:59:37,2025-01-06 01:59:37,5,583.45,412,Partial,Cancelled
117025,159,New Hayleyton,Margaretmouth,SUV,Sixt,2025-01-12 06:05:33,2025-01-15 06:05:33,3,547.47,264,Prepaid,Pending
109498,394,Port Gregoryberg,Hinesborough,SUV,Avis,2025-01-11 14:21:12,2025-01-12 14:21:12,1,163.5,73,Prepaid,Cancelled
54726,934,Lake Luisland,Lake Jamesstad,Hatchback,Hertz,2025-01-10 04:13:19,2025-01-13 04:13:19,3,315.58,66,Partial,Confirmed
86807,994,North Christopherfurt,Thorntonport,Hatchback,Hertz,2025-01-03 09:01:40,2025-01-06 09:01:40,3,128.89,121,Full-to-Full,Pending
36067,563,Thomasview,Meghanmouth,Luxury,Enterprise,2025-01-19 16:53:41,2025-01-23 16:53:41,4,285.84,306,Full-to-Full,Confirmed
115464,747,Stephenport,New Maryton,Sedan,Sixt,2025-01-05 09:25:14,2025-01-06 09:25:14,1,83.0,474,Prepaid,Confirmed
273,982,Baileyfort,Richardsonton,Sedan,Avis,2025-01-07 09:55:59,2025-01-10 09:55:59,3,400.25,246,Full-to-Full,Confirmed
52448,261,Colonstad,North Walter,Luxury,Sixt,2025-01-03 22:38:31,2025-01-07 22:38:31,4,248.25,301,Full-to-Full,Cancelled
124970,1168,South Derrickmouth,Bridgetmouth,SUV,Hertz,2025-01-10 03:03:55,2025-01-13 03:03:55,3,593.57,362,Full-to-Full,Pending
43796,407,Victoriachester,New Crystalview,SUV,Hertz,2025-01-19 14:22:40,2025-01-20 14:22:40,1,161.08,191,Partial,Cancelled
127854,1281,Madisontown,East Richardside,Hatchback,Sixt,2025-01-08 17:33:21,2025-01-09 17:33:21,1,195.53,472,Full-to-Full,Confirmed
64902,824,North David,Jenningsland,SUV,Enterprise,2025-01-22 22:14:42,2025-01-26 22:14:42,4,603.69,317,Prepaid,Confirmed
28845,645,North Theresa,West Normatown,Hatchback,Sixt,2025-01-10 15:20:13,2025-01-12 15:20:13,2,232.87,347,Prepaid,Cancelled
51208,29,Smithside,South Rebeccafurt,SUV,Avis,2025-01-02 06:10:44,2025-01-06 06:10:44,4,559.87,190,Full-to-Full,Confirmed
56578,151,Dianahaven,Mackfort,Luxury,Enterprise,2025-01-10 08:00:41,2025-01-14 08:00:41,4,535.85,212,Partial,Confirmed
2627,946,Veronicahaven,New Emily,Luxury,Budget,2025-01-22 12:32:50,2025-01-26 12:32:50,4,712.69,482,Prepaid,Confirmed
53364,521,Port Karen,North Jeffrey,SUV,Hertz,2025-01-25 03:42:22,2025-01-27 03:42:22,2,353.22,129,Prepaid,Cancelled
79652,1139,New Christinastad,West Crystal,Sedan,Enterprise,2025-01-12 00:28:22,2025-01-13 00:28:22,1,86.38,183,Full-to-Full,Pending
83360,1235,Gregorychester,Bakerburgh,Sedan,Avis,2025-01-27 08:40:54,2025-02-01 08:40:54,5,152.55,360,Full-to-Full,Confirmed
29387,345,New Ronaldland,Larryton,Luxury,Budget,2025-01-08 04:53:35,2025-01-09 04:53:35,1,161.05,490,Prepaid,Pending
95579,564,East Tracy,Christinamouth,Sedan,Hertz,2025-01-13 09:11:43,2025-01-16 09:11:43,3,599.81,281,Full-to-Full,Confirmed
19468,289,Donaldsontown,Taylorburgh,Sedan,Enterprise,2025-01-20 00:12:51,2025-01-21 00:12:51,1,135.09,267,Partial,Pending
10051,168,South Christyview,Alishafurt,Hatchback,Sixt,2025-01-17 09:09:16,2025-01-19 09:09:16,2,322.03,134,Full-to-Full,Pending
103357,1173,Lake Kendrahaven,Lake Dylan,SUV,Hertz,2025-01-11 01:15:50,2025-01-16 01:15:50,5,598.7,344,Partial,Confirmed
24951,901,Lake Daniel,Raymondhaven,Sedan,Enterprise,2025-01-01 01:51:16,2025-01-06 01:51:16,5,169.16,307,Prepaid,Cancelled
66620,487,Phamburgh,West Normanshire,Sedan,Avis,2025-01-01 21:27:29,2025-01-04 21:27:29,3,202.57,414,Full-to-Full,Pending
11830,542,Port Ruthhaven,Garnertown,Luxury,Budget,2025-01-13 01:15:45,2025-01-14 01:15:45,1,112.84,160,Partial,Cancelled
71001,1140,North Danielle,Brianborough,SUV,Enterprise,2025-01-20 09:00:40,2025-01-21 09:00:40,1,131.01,97,Partial,Pending
38665,359,Mooremouth,Matthewborough,Hatchback,Sixt,2025-01-23 04:29:02,2025-01-24 04:29:02,1,177.61,187,Full-to-Full,Pending
52726,468,Gibsonland,North Michael,Luxury,Enterprise,2025-01-11 07:56:17,2025-01-15 07:56:17,4,351.08,464,Prepaid,Pending
102492,377,Williamschester,Nicholasburgh,Hatchback,Enterprise,2025-01-21 11:20:00,2025-01-23 11:20:00,2,249.24,347,Partial,Confirmed
32722,333,Deannachester,Michaelbury,Hatchback,Sixt,2025-01-13 01:54:11,2025-01-17 01:54:11,4,140.93,477,Full-to-Full,Cancelled
38630,300,North Emily,Pruitttown,SUV,Sixt,2025-01-15 18:30:09,2025-01-20 18:30:09,5,826.27,96,Full-to-Full,Pending
85024,666,New Bobbystad,New Susan,Sedan,Enterprise,2025-01-16 12:37:44,2025-01-19 12:37:44,3,200.5,383,Prepaid,Pending
61452,1052,Richardfort,Hodgesmouth,Sedan,Enterprise,2025-01-08 09:39:27,2025-01-11 09:39:27,3,560.5,314,Partial,Pending
78001,400,Ryanberg,Samanthaborough,Luxury,Sixt,2025-01-03 17:27:25,2025-01-07 17:27:25,4,544.0,378,Prepaid,Pending
